,SID,SLC39A8,RHAG,DDIT4,MPO,RRM2,CCL3,TGFBI,MAFF,TYMS,ENPP2,KIAA0101,TOP2A,KIF11,PRG2,CKS2,SLCO4A1,ZWINT,CCR2,CCNB1,CEP55,NUSAP1,RGS1,PTTG1,PRC1,CD24,CCNB2,HMMR,CPVL,RGL1,MLF1IP,FABP5,MAD2L1,CD69,RGS2,EMP1,RACGAP1,FGL2,TTK,NME1,TFRC,CTSL1,EBI3,SHCBP1,CCRL2,KIF14,MELK,TFDP2,MT1G,H1F0,MCM4,AREG,NEK2,MT1H,TPX2,BTG3,RAB13,HSPA6,CDC20,EMR3,CASC5,MT1E,SCD,GINS2,RCBTB2,E2F8,STAT4,NUAK2,CKS1B,CCNE2,RAD51AP1,TNFAIP3,CD302,MCM6,NDUFS5,RPL10,BUB1B,MT1X,CDKN3,NNMT,COX6C,LSM5,PSMG1,CENPA,KIF4A,MANSC1,MCM2,MT1F,RPA3,COX7B,MYL6B,PCNT,ATAD2,SDC4,WBP5,TARS,CCL20,CLEC7A,RAD51,JUN,FEN1,AURKA,FRAT1,SNRPG,KIF2C,POLE2,UBE2C,AURKB,CENPF
161,GSM647616,8.660075623,8.199037487,8.706783789,7.704805474,8.241371122,2.427075114,5.4925972210000005,7.0151584510000005,7.016227092,2.628615895,6.890386007,6.431026537999999,4.679944459,3.876538548,7.360909324,3.36200112,6.710598122,7.616671847,5.022224326,5.46208377,6.913518788999999,1.988590998,8.069323394,4.668886163,11.26624796,4.507726527,6.110471249,5.957442587,3.095162277,4.997270391,6.1630711960000015,7.198464968,6.0431333610000015,9.444494602,2.416652829,6.294906476,8.829210905,3.983498914,7.660922327000001,10.87459657,6.700080723999998,2.302093323,4.948046816000001,2.373809246,3.701185537,4.442183461,6.8288712160000005,4.238438161,4.650068155,6.19868394,2.855500179,4.52333401,3.884760743,2.565155749,4.348103687,6.78142897,7.2653819089999985,3.559169514,1.7160091519999998,5.205101878,3.090209278,3.89727415,4.009069098,6.877778789,3.94275514,4.19934492,7.81658292,6.40665078,5.489638648,4.469896227,6.57804927,8.812987022,7.396889265,8.604274636,8.604274636,3.040906393,6.728760337000001,5.383823742000001,4.411561913,9.935204291,10.11293395,6.003061774,3.6819111000000007,3.329598407,9.144113022,3.429396225,4.01919115,7.637986052,10.28740935,4.607830853,6.325615542,4.770045764,3.7692121,2.9939286430000003,7.079122271,1.962210112,7.848167223,3.989654785,3.267924938,5.818173672,4.604905734,7.257875909,9.872712519,2.3969635730000003,3.299534094,4.783468506,3.574777867,3.728459706
162,GSM647617,7.116408302000001,9.132009068,8.746867107,7.642918700000001,7.38250679,3.568387584,8.580557164,9.566062595,6.687301604,3.074734831,6.51679813,6.025041451,3.715413497,2.859075461,7.4082112260000015,2.5780493840000003,6.885022315,8.855074732,4.771452048,3.55644412,6.924661834,2.731694884,7.673610404,5.666476837,9.533840194,5.479973042,5.243365512,8.207927873,4.520226298,4.975566835,6.090484452,6.763065845,5.534319097999999,11.42982329,3.28927142,6.248716927,9.734150133,2.861131246,7.336645375,11.39646263,8.013990929,2.623443995,4.722085652,5.896989078,3.226444634,4.258862073,6.6763809620000005,5.233942986000001,6.1304537660000005,6.516550736,1.909551675,3.4133860310000004,5.334565781,2.855245362,5.26218205,6.696541715,8.980900931,3.277717998,1.940519247,4.852667205,4.6070207960000005,4.727518138,3.532597425,7.895432174,3.89019014,3.715586877,8.106255696,5.95058457,4.161781709,4.23997738,8.067766318,9.746282352,6.953815238,7.747631332,7.747631332,3.119043469,7.640483661,3.887348616,3.137734441,9.974745695,9.730222372,5.75501481,4.13736591,3.3099605110000003,8.805610508,3.211288723,5.377082893,6.750060935,9.948999915,4.99416125,6.366293562,4.584342699,3.644231708,2.557033778,7.633642104,2.27669465,9.522376792,3.449601987,3.909895355,5.557238353,3.87356542,7.932825475,9.570287217,2.4619137,2.562777434,5.45379273,3.422173913,3.371214254
163,GSM647618,7.042442293,2.164294221,7.580789394,3.485575097,8.462845644,2.251513413,3.4651637280000003,7.338748159,7.909940103999999,3.238517634,6.84379246,7.152813872,4.442730379,3.612628093,8.107277702000001,4.021753135,7.119992561,9.351337936,6.591130743,4.519375673,7.18727504,5.133667273,7.688700155,5.339751581,9.153633759,6.2990482010000015,6.5869674210000015,6.38363465,2.566909987,6.4780410470000005,7.692162177999999,6.519103574,5.32175863,10.69836284,2.095647155,6.510053304,11.74532431,4.314609002,8.203136713,8.507410555,5.184309876,2.734698997,6.629565265,6.026842796,3.660229591,4.990329012,3.699236721,4.640520202,2.815694474,7.291239279,2.345900117,4.691774946000001,4.656753349,3.92646553,5.555402201000001,6.24310564,10.18428912,5.116221859,3.385084513,5.48287768,3.331491004,4.339231283999999,5.564741116,8.852545734,4.426299324,5.24866903,9.419212504,5.183618965,4.655241547,4.21948516,9.895953349,9.580521496,8.258041881,8.822597932,8.822597932,4.868278697,7.048465156000001,4.501970459,3.008700118,9.705763527,9.094821056,6.243683961,4.344704477,3.77302543,9.351125298,4.655874511,3.931184136,7.113607172,10.08530054,4.885322577,4.365177548999998,5.493994975,3.690856188,2.578549729,8.051512192999999,2.083582652,9.980629274,4.2529513880000005,4.486713891,6.389814038,4.51963167,8.768836655,10.03570809,3.232608515,3.905704415,5.752487275,4.283486594,3.028654862
164,GSM647619,7.058504439,2.084385575,7.386556612000001,3.902177017,6.680279336,3.879951463,5.794167578,6.204832089,6.430495929,4.215832463,5.72829519,6.485260755,3.528406548,2.323931596,6.225327065,4.562316675,5.897945552,8.332574331,5.52530196,3.975270421,5.946417847999999,2.182976499,7.304120716,4.147263169,8.79287917,5.563721494,6.009433654,6.354417011000002,2.8276182160000003,4.138054004,5.826761034,5.066449233,3.369279145,10.47513851,2.428978795,5.567854213,10.87004013,3.104776536,6.6672856660000015,7.681756072000001,6.685131495,2.878926037,3.783088567,5.385066248999999,3.447622148,3.319676832,3.65925339,4.888390566,4.11837699,6.640581181,2.274998305,3.930442108,4.739764423,3.375199502,2.848015835,5.08490597,10.50170927,3.997864425,2.9496835910000003,4.813797727,4.118535438,3.826217779,4.011088674,8.002299654,2.818426503,3.867652947,9.75689475,4.622087256,4.325924593,2.7339300160000004,9.126030899,9.638193264,7.2185476789999985,6.663779234,6.663779234,3.295393694,7.218149167000001,3.556072585,2.8944555660000004,8.391957876000001,8.297380447,4.2232829380000005,2.869269214,3.341789668,9.844729803,3.524941135,4.570855644,5.964191528,9.127913874,5.526986038,5.2402360230000005,3.857326363,3.258563229,1.825772713,6.015318764,2.12977422,9.976791976,3.04281777,3.056391952,4.72192835,3.788351446,9.125347036,8.632050477,2.821098189,3.064766287,5.297420976000001,3.61813099,3.644789224
165,GSM647620,6.368897819,3.239754289,6.9687676110000005,2.899284735,4.07587179,3.174102946,6.736311295,7.7820315660000015,3.435898519,4.023711827,3.203293054,3.219899899,2.184330213,2.092929268,5.400219513,3.288786069,2.595921718,8.34595532,3.211153186,2.013685019,4.273812525,1.872817304,3.9227022,2.87676772,8.00957989,3.291449752,2.896796925,6.252555846,2.7961795210000004,3.132375702,6.6521410560000005,3.844686749,5.30745253,12.22035149,3.994707585,4.359966489,9.563158878,1.999418686,5.599392804,9.360781026,6.403274855,2.700875363,2.574279927,2.747955872,2.73706712,2.703602496,4.142404138,6.1908617439999984,4.108916224,4.776969755,2.235799478,2.342425085,5.878485429,1.483991916,2.970695137,4.274455632,10.93919019,2.7286828780000003,3.986085547,3.001345247,3.366692793,4.090548708,2.345424818,8.332410297000001,2.176051834,3.4058118860000004,9.87354912,3.323082882,2.993888903,2.661245862,6.628642727999999,9.439916356,7.243210843,7.150841767,7.150841767,1.62381064,8.623965861,2.501737055,2.926349479,8.470440648,8.235039507,4.30262285,1.941035677,2.301759536,11.04472125,2.690615384,4.228964966,5.334089338,9.922713554,4.057977396,3.827540281,3.573707469,3.741964826,1.985777371,6.415956981,1.808636526,10.61316966,2.6500008630000003,3.081197077,3.827297576,3.322935541,9.263662322,8.924703844,1.991622701,1.559712279,3.938547528,2.900110977,2.555170973
166,GSM647627,5.644193487999999,2.557244329,6.731111921,2.641395245,4.356812116,1.844207486,5.967366075,6.625883148,3.275563107,4.904478353,2.620043653,3.300253343,2.0961235,2.064987115,4.700945034,3.802000358,2.9411719830000003,7.714733085,2.924980632,2.83499416,4.311361811,2.143670379,4.289685358,2.914332054,9.565743592,2.87276419,3.34278743,6.301746729,3.029762772,3.304915252,4.696615429,3.383949369,3.092450245,12.3954059,2.257170857,4.478595164,9.281622612,1.959005,4.009077547,9.739849289,6.042340248,2.719380166,2.80852989,2.944549833,2.741916673,2.318006793,4.3344567430000005,3.775176227,3.955765596,4.659327976,2.213865819,2.412736111,2.9549189730000003,1.324509919,3.05463193,4.073219182,10.39086287,2.290448246,2.718590276,3.861443796,3.1794219310000003,3.555342165,2.26366715,8.537059346,2.4390707590000003,2.363745151,9.500772822,2.991996822,3.743080133,2.06620268,8.294179927,10.46036005,4.744149365,7.176929629,7.176929629,1.885252144,5.719460392,2.690737009,3.514061287,8.289317602,7.131814694,3.615601917,1.733800265,2.571251124,10.81902495,2.371421283,3.418020002,5.070738038,9.701961257,3.774614394,3.920704165,4.002844631,3.0491829210000003,1.725108965,6.31346984,2.241157541,10.45419139,2.410376244,2.598558617,3.327039084,3.188944704,9.38048414,8.99178909,2.017636944,1.838415857,3.779257158,2.987066365,2.406021095
167,GSM647628,8.73657829,3.966661717,6.244830789,5.3602245680000005,6.348478755,2.329059731,8.119484129,4.938105638,3.698652271,5.482319723,6.025542705,5.424337156,3.939472379,1.940485447,6.291514843,2.174754997,5.139937153,10.86495948,2.847358199,4.688848238,4.840864103,2.484985659,7.3494551060000015,3.452068737,8.733767899,3.409478645,5.56551996,9.563337848,4.327602468,4.746024258,6.2733606470000005,5.788983297000001,5.011050207,13.40378674,3.788022701,6.043836772000001,11.71081683,3.216993302,6.704033162999999,8.827100404,7.477137507999999,2.334625279,4.309465288999999,3.549241416,3.343506853,3.0935530730000003,3.800381836,2.963589527,3.264745421,4.263944078,2.174961166,2.809428823,2.959655909,1.413523529,3.325134155,5.170460905,9.114446901,1.652703763,4.764681083,4.472285997,1.770927298,3.218723794,2.662777166,9.187831662,3.241778132,3.366411383,8.743977401,5.177791195,5.705031022999999,4.0861062210000005,9.033863511,11.38811966,5.6572502920000005,8.108267369,8.108267369,2.602749571,4.971564459,4.430485713,3.206025912,9.249962053,8.573272545,5.391658314,2.185141682,2.8494077910000004,10.6624908,2.207163691,2.987582089,7.016343099999999,10.06461205,4.039154088,3.274309367,4.5095494160000005,3.643479023,2.170650639,5.840585657999999,2.304126489,9.8580978,2.285030566,2.344263238,3.2534147589999995,3.620651438,8.542707115,9.734500887,1.889897092,2.297921753,3.2255265810000004,2.483168333,2.010086011
168,GSM647629,6.502584392,6.557470615,9.803405081,5.368849357999999,5.500795611,2.128581793,6.0892004360000005,6.320213561,4.225161334,2.1902246,4.235296738,5.271543168,3.201811617,2.696051301,5.788215592999999,4.513613626000001,4.758315955,9.840821995,3.5562383310000003,3.017108525,5.531813359,1.72233794,5.800224045,4.586473164,10.14549156,4.238484656,4.162513507,7.167840693,4.532432087,4.642428682,5.711335132,4.978378664,4.602914418,11.62050042,3.4199773560000004,5.518595394,9.555929058,2.838571653,6.315129001,10.05236553,5.25586268,2.386015393,3.821714072,3.030590782,3.149998102,3.22879587,5.078006288,4.359139747,4.988646798,5.635676522000001,3.877740282,3.592250551,4.009739464,2.081945772,3.225480512,7.526535032000001,9.07713749,2.911817021,2.079470497,4.062476514,3.435997529,4.20749951,2.726855114,6.9099363,2.53642892,5.065174084,8.860936429,3.263492212,4.064774684,3.711058994,8.122374704,10.05878826,6.952052611,8.294557249,8.294557249,3.113113704,6.766654582,3.61226488,3.900826014,9.357235121,8.762492761,5.239025988,2.853198085,3.05036635,10.54735118,3.050957378,4.364426161,6.173794795,10.12529634,4.893039421,5.324928446,4.292717439,5.01980054,2.214013567,6.031084479,2.461690336,9.912767398,2.4248012130000003,2.727954615,4.40621355,3.889685619,9.040225047,9.275640645,2.581524772,2.145051827,3.921181587,3.120792373,2.98742582
169,GSM648604,9.330410464,1.875820104,7.477432117,2.913776985,6.382409212000001,6.083218791,6.993909943999999,7.222262473,5.427886453999999,9.743819359,4.986679674,3.1914108910000003,3.923240342,2.154415977,5.39221076,7.19355255,4.80038198,7.958900326,4.442589417,3.900279338,5.714651606,2.046175965,5.019907156,3.356531384,10.29460603,4.020357366,4.547671273,6.233428452999999,4.669127388,5.024870138,5.894035549,6.05288403,2.635868753,12.45663196,6.494453985,5.083100345,9.286254557,3.35810858,5.223140534,10.07879178,7.786972956,3.670327904,4.067469064,4.375330722,4.093616857,3.526251962,5.828469768,4.792189734,4.207314735,4.889305238,3.064670277,3.110190665,3.891734131,2.45482163,3.980007554,6.906080343999999,8.779957393,3.008211498,3.2066261060000003,3.678975114,3.487301898,4.062490941,3.1817657839999995,8.186090087,3.515432515,3.673844087,8.165476372,3.663187127,4.403405515,3.915761208,9.37245758,9.796107403,6.547609639,7.48012477,7.48012477,2.760664099,6.430123200000001,3.106550525,2.773081577,8.68355313,7.46295476,5.9157288810000015,2.823136157,2.903601941,10.89031537,2.967073935,4.342897364,5.868377674,9.692159036,3.626798681,4.15232461,4.594978248,4.13452518,2.089722325,6.985384899,2.574642539,10.02031183,3.355931789,3.135537915,4.285573262,3.815629998,9.1248745,9.573689163,2.615050206,2.337850128,3.880422079,3.15419565,2.506186769
170,GSM648605,8.507771922,6.027251412999999,6.712962223,2.519519035,7.025120317000001,3.800873665,4.866172263,7.269293812999999,6.1202062,7.097654679,5.675095299,3.1869234539999995,3.2304836810000004,2.197615384,7.225880512000001,4.261357222,5.347458314,7.821191262,4.968197854,5.095515632,5.709515862999999,2.145777443,7.6175055710000015,2.903021823,11.0276003,4.503171582,4.351284738,5.336593103,4.46161661,4.693957426,5.477994773,5.913930159,5.4675396260000015,9.177978222,2.555113926,4.856296861000001,9.734908875,3.389925727,4.9146237610000005,10.18803183,6.601344001,4.488779301,4.490330911,4.647706089,3.490185459,3.307541597,6.375437773,4.490369903,5.695956164,5.026705431,1.978555776,2.965202935,4.055177831,2.985979977,4.329382845,5.418845277000001,6.999457279,3.234583458,2.278842884,4.733807885,4.059128218,3.5912162380000003,3.716302811,6.320845492999999,3.400456429,2.9872682110000004,7.19791222,4.128510335,3.69267473,3.832604307,8.272663955,8.748784282,6.694354647999999,5.5575043110000015,5.5575043110000015,2.52516652,6.782021632999999,3.2236359560000003,3.261211913,7.706448742999999,7.592518162999999,4.850299603,2.699737688,2.909253811,8.687006104,2.789413438,4.200210453,4.880071001,8.718587679,3.387395052,4.805797205,4.031081745,4.175764946,2.901390127,6.675048136,2.676648795,8.959319615,3.84473198,3.026874761,4.93298335,3.620310857,6.786878682999999,8.577371757,2.264401455,2.414953582,4.583725079,3.283570129,2.743356742
171,GSM648606,5.4347487370000005,7.070414784,6.740040856,2.556959826,8.265032041,2.859163532,6.4202424670000005,5.592136496,6.853388729,2.567825837,7.078967093999999,4.570668769,5.498642482999999,2.3663158930000003,8.103024592999999,2.576928913,6.974840655,8.030900287,5.6722195210000015,5.277538068999999,6.92377627,2.80285635,8.220646616,3.611432271,8.156281335,4.787045494,5.520863735,6.094688794,2.859482318,5.908642678,6.981683576,7.072992206,4.631019092,11.87636844,2.006700168,7.041074342000001,10.03833722,5.7044793810000005,6.559344293,10.96474741,5.446604675,2.577171847,3.92852233,3.054933355,5.030265043,4.058430782,6.406467618,5.687871189,5.071642335,7.153834388,1.819719168,4.351757781,5.649801879,2.968771034,4.483713324,4.07894807,10.0655491,2.933117304,3.216970255,5.605501676,5.404755136,3.742955354,4.575277466,7.641526692999999,3.414449041,5.907498494,9.04958162,5.565884907999999,5.13735803,4.1898543880000005,8.261890603,8.744230764,8.276450771,7.801456834,7.801456834,4.096964536000001,7.695214762999999,4.334710313,2.891429243,9.398719211,9.14681714,5.5793340260000015,3.399044657,3.747511148,9.884551358,3.678246917,5.127870089,6.9563408220000005,10.12274099,4.137038069,5.358258695,4.380503354,3.007746185,1.934779639,6.924076241,2.008477549,10.56297918,4.09884503,2.480904077,5.136547237,3.864648259,8.038426991,9.712116034,3.007092258,4.583654374,4.48005131,3.044524155,2.892632295
172,GSM648607,7.408836422,3.5537359960000003,6.646588422000001,8.043990062,8.463149802,2.066194599,7.626252037,4.796910914,7.248867529,2.451108399,6.558179981,4.128193468,5.195794474,6.707333977,6.465135432,2.491866237,5.726533636,9.397011401,4.825351484,4.726718526,7.211519556,1.6278705690000002,6.073016821,5.397138067,11.17422191,4.777008557,5.634658179,8.67650656,3.276546009,5.958709787,5.179474183,6.1391084010000005,3.950557814,11.75254953,2.542779549,6.732669876,11.05553682,5.704366096,4.997801307,8.81114787,5.275224099999999,2.173424271,5.39691563,2.511909864,4.777096556,3.663515798,5.015812951,3.76946745,4.35854752,6.4312490260000015,1.949936169,3.915057623,3.74650262,2.785133933,3.782299513,7.504025025,9.259490624,3.165690459,3.391684477,5.385732243,3.070144765,4.791318284,4.310904885,8.015177822,4.094779989,3.026092738,8.842121472,4.607555851,5.821006175,5.273442043,6.934821606,10.04156713,7.209691577,9.147409493,9.147409493,4.258624441,6.042980636,4.3075129,4.29227758,9.88309855,8.758834841,5.6364906810000015,3.409768777,3.435214247,10.81034922,3.829515509,4.070250146,6.272010719,10.23113209,4.283447201,4.869363167,5.513396089,3.913943512,2.3650118140000003,6.338137147,1.563626405,9.295474156,4.033238088,2.454315991,4.459753924,4.091111311000001,9.246042582,9.962721199,3.507087883,3.102360777,4.141593607,3.307471758,3.530181634
173,GSM648608,6.534425403999999,1.988962817,7.916841935,2.769663919,4.285931953,2.285716387,5.04922848,7.652821468,3.453798218,4.127386569,3.66771433,2.771687592,2.217387247,1.93498432,5.449861318,4.652190792,2.872447434,8.549260996000001,4.0421154260000005,3.807409278,4.823742047,2.474752872,4.166529199,2.999721343,9.530609954,3.309204282,3.599981529,6.37423349,2.622550131,3.257265906,3.700022762,4.807400475,4.918532272,11.08439719,1.973100724,5.219360987,11.27830227,2.279163647,3.672184306,7.963485907000001,6.425354579,2.168703825,3.160931265,3.810985245,3.24689486,2.713712715,4.713115875,5.10148185,4.53835382,3.530310088,2.805531979,2.647813107,4.152744795,2.084041585,3.934396114,5.013662203,10.58122618,2.332151411,3.221229284,3.526061364,3.80821266,3.080896884,2.279660816,8.892429487000001,3.066648164,3.376459971,9.308619005,2.906857951,3.605485559,2.667936563,8.135251781000001,9.463348219,5.618878746,6.017515709,6.017515709,1.73187974,6.601907995,2.642000552,2.66223589,7.961565076,6.553161165,3.61541417,2.461275741,2.636122953,11.00408106,2.831605054,4.81803015,4.527771529,8.524785883,3.604914289,3.895171276,3.97224726,2.796473432,2.052962385,6.469960832999999,1.891129882,10.13277337,2.94666588,3.672144582,3.544885617,3.281567639,9.400297828,8.28523069,1.972413391,1.824233509,3.5418568360000005,2.76400326,2.672076794
174,GSM648609,6.873592809,2.76801231,6.442903736,3.180420307,3.267510741,2.132877689,8.663826137000001,4.825441667,2.460031851,4.338013753,3.341843375,2.847197056,2.548049451,1.844612354,4.940342412,3.290188643,2.866910502,10.12931893,3.829159049,2.990808074,4.616525677,1.659407619,4.096859042,2.638351111,9.45481183,3.4292593360000003,3.168090153,8.689766845,3.869754716,3.660772686,5.204799913,3.999287808,4.174759691,12.23784108,2.323140858,4.485284068,10.63978697,2.622229908,4.15806957,8.525068114,6.374355175,2.107691574,3.284077793,3.539156948,3.0203857060000003,2.406857197,3.893134671,3.814267341,4.866987381,3.097886677,2.308841065,2.947743902,3.08638762,1.816543262,3.723512934,6.663183299,9.266829172,2.341420365,3.452870884,3.700805867,3.143316736,3.608571696,2.403466349,9.249548318,2.436151196,2.510651053,9.184959239,3.088657048,3.529980584,2.726749888,8.732176195,10.685656,5.043216494,7.815246459,7.815246459,2.205139388,5.910513051000001,2.809308418,2.649369653,9.015216827,7.775683412,4.502498639,2.281408812,2.712792982,10.39785408,2.693517374,4.336808413,5.523557041,9.92225181,3.926242822,3.866342744,4.041205973,3.22633767,1.846006759,5.799917296,1.6051609340000002,10.4865661,2.186250836,3.278785571,3.813517159,3.370470502,9.319516373,9.236269655,2.05283599,1.492444086,3.74207919,2.893675875,2.206020792
175,GSM648610,9.76078223,2.575794508,5.873547948,2.677058442,4.32242704,8.929884588,3.2611116460000003,9.920566608,3.594099753,7.140614318,2.898629573,2.83581915,1.741362021,2.155605816,5.428409613,3.465997128,3.494162005,6.501722166,3.279252253,2.760717455,4.367847898,8.008214713,4.6631448980000005,2.265621517,7.843833214,3.129386105,2.222339872,3.438904612,3.590635622,3.432201662,5.618226329,3.958613348,9.11946565,11.26700106,2.560705559,4.528415346,11.01208551,2.879008681,3.607867963,8.777325813,6.746189665,3.705528659,2.806232433,8.707071249,3.123967229,2.742100397,4.885063238,5.3788378360000015,3.185280414,4.479490972,3.031461668,2.99444324,5.113977109,1.791100193,4.585405918999999,5.44368112,11.22525007,2.030259324,2.77763481,3.105665585,4.027276837,2.659953728,2.624751255,7.316933467,2.526670826,4.541957996,8.17968857,3.119079007,3.242555208,2.730859512,10.63285103,7.635164017,5.567884802000001,4.972868864,4.972868864,2.038960747,6.583990067,2.476722395,2.839300658,7.116503791,5.280279202,3.69928142,2.285360262,1.948288151,9.172230777,2.690769932,4.847208215,5.412309729,9.238180406,2.785450478,3.58072851,3.513267071,3.057463598,1.738735137,7.244431607,5.41912874,10.55370222,3.082113472,4.563842533,3.326089862,2.739451809,8.036196165,8.973755397,1.999601785,1.825516831,4.105731277,3.064431188,2.062398618
176,GSM648611,5.629292887999999,2.538692647,9.871031149,2.117450936,6.085871648,3.239932285,8.662531151,6.5309069420000005,6.336981809,3.073356402,5.786643169,3.912283953,2.819678772,1.812361872,7.205135012,2.377317571,4.938048574,9.997758328,4.496942214,2.805051755,5.433632069,3.933408542,5.493840414,2.750707865,5.898335246,3.879903537,4.297628847,7.414016599,6.136332785,4.597715492,5.737769111,5.452288421,7.987338162,11.18995022,5.209660122,5.619400676000001,11.57824407,3.020465527,5.432321386,8.403556929,6.5448810910000015,1.965360299,3.371873549,3.133742184,3.241581654,3.682608266,4.3723138310000005,6.550884972,3.277755374,5.26944993,4.470192368999999,3.319530189,5.734542778,2.237468396,5.599697424,4.627690615,10.61282284,2.70532305,3.716966925,4.247968666,4.1885257010000005,4.560619234,3.634304071,9.043349893,2.96649505,6.25773917,8.428028091,4.989800338999999,3.680218557,2.761008997,8.67656605,8.903890292,7.20827094,7.58519316,7.58519316,2.441526416,7.840542652000001,2.65600549,2.188600097,8.983831021,8.406104957,5.574236022000001,2.6668577,2.606979321,9.036104945,3.252612875,5.757741009,6.252910403,9.224995136,4.257334955,5.436056742000001,4.103439522,3.145753192,2.679636385,6.13491469,1.776248134,10.74068322,3.2183770760000003,3.173717723,5.070724015,3.11865823,7.4259462260000015,9.291995116,2.401880338,2.976466062,4.183351043,3.14222114,2.305266064
177,GSM648612,5.64690092,1.90472301,6.129468593,2.807411289,4.295446866,2.345164896,10.59542868,5.505760924,3.863532461,2.57838823,2.856805173,2.471833043,1.853949361,1.877546937,4.950328459,2.217662102,2.8340712960000003,9.185391563,3.629575411,1.3794849569999998,4.694046728,2.411297245,3.950652772,2.381255131,7.26152802,3.179865715,2.866184778,9.109064767,2.635663045,2.964968567,4.765154936,3.38195053,3.996510083,12.26301533,2.731823281,4.991501935,10.84069869,2.335157299,4.601024948,7.898902422000001,4.630675913,2.314021399,2.304164998,3.642407736000001,2.3376540340000003,2.129748034,3.293504492,4.020196233,3.58328773,4.9973150980000005,3.559447651,2.339386046,3.905678618,2.155246356,3.492198527,4.960163046,9.730055419,2.059499169,6.379871205,2.736693195,3.788540353,4.048982214,2.811844412,8.153126775,2.109704589,5.3925005960000005,9.705703775,3.22310153,2.623330852,1.714036711,7.824665715,9.691710906,6.7408861060000005,6.194279543,6.194279543,1.906098229,6.739878549,2.368971136,2.641668056,8.090183048,7.486615767999999,4.605782455,1.675174668,2.447886901,9.968357106,2.82885994,5.15469343,4.846001986,9.134597105,3.977496719,4.870423456,3.693273671,3.717863617,1.2435854240000002,5.50193834,1.59813301,9.740380182,2.893313687,2.901988901,3.748289036,3.209587022,9.1303055,8.181308872999999,1.990014704,1.663574193,3.428394257,2.402858654,2.034446473
178,GSM648613,6.910289948,6.428265907999999,5.480787202999999,5.912932645,7.558633378,2.72309643,8.050220421,5.937916778,5.800623484,3.434126392,5.831984949,4.511371566,3.481741382,3.144428677,7.081764044,2.1751880690000003,6.561676799,8.02477067,4.893643747,3.140793952,5.701553075,3.16933313,6.934874289,3.230148989,9.018390802,4.552437291,4.271087517,6.163305136,4.905155585,4.425600056,6.063153047999999,6.512508235,4.393523202,10.17867617,5.302178502,5.550765121,10.40916963,3.976216057,7.255725844,10.35099163,5.821280987000001,2.577122114,4.069560065,3.088825876,3.921315459,2.938687187,4.802792921,4.947696168,5.652718553,5.883516717999999,2.568374432,3.318309227,4.238770551,2.287835331,4.218566196,3.707261937,8.308921144,2.660518543,2.9613070460000004,4.298146968999999,4.774235445,4.551739932,3.423066556,7.203107577999999,2.978311398,4.495649689,8.598894008,4.655324069,4.064611944,2.980230885,7.599912613,9.187056092,7.502914742000001,6.567857277000001,6.567857277000001,3.328277967,7.860353863999999,3.1754405830000003,2.9484748030000003,8.864257511,8.413757229,5.782425611,2.62707919,2.925846599,9.09135827,3.164380046,5.1394714630000005,5.7651642910000005,9.169724725,4.038157817,5.185992666000001,4.009920822,3.639159185,2.055603142,6.394335537000001,1.793060223,10.26738612,3.529204479,3.087641675,4.827819916,3.601631487,7.526752926,9.086156516,2.534689457,3.352519754,3.950561526,3.023962965,2.360974269
179,GSM648614,4.989462491,5.703655212,6.780709589,2.718754327,2.351400002,3.766646968,10.00302504,4.181456709,3.327327834,4.435283018,1.808653625,2.625246774,1.996271588,2.642013786,4.901232182,2.325338352,2.7339651710000004,9.99574028,3.187124828,1.975468258,4.406390957,3.582173794,5.59655606,2.247822606,5.217455187,2.8361649730000003,2.141716325,9.153049146,4.739307893,2.9326426660000005,4.5097389130000005,3.058765916,4.680922522,12.07085693,2.769771237,3.580115675,10.90573704,1.985056499,4.875540754,8.668725581,6.793590681,2.512748107,2.223438442,3.305967211,2.244973014,2.42324713,5.348645022,4.535304875,3.50055654,4.415850488,3.868221322,2.289414296,4.0924494760000005,2.108311841,3.5812963730000003,4.797061727,10.34649804,1.881820695,4.796074007,2.8123576210000003,3.996752356000001,2.557695709,2.755025807,8.674559243,3.040007352,4.849963014,9.033309371,3.71015088,3.350799103,2.664017753,7.913878225,9.75836844,5.648794428,7.120129703,7.120129703,1.982224569,6.311666645,2.688395445,2.623587097,9.068905248,7.840502187999999,3.748750855,2.460756665,2.31019065,9.604806128,2.29182638,4.020874621,5.394415218,9.977919255,4.1103733610000015,4.592788323,3.679986186,3.526418312,2.432416379,6.000000084,1.5601000319999998,9.805765515,2.581436938,2.419249745,3.1296746260000003,2.946683979,8.404506914,9.285791829,1.6459655169999998,1.639846844,4.160551475,2.993661269,1.87326852
